annotator_id,left_id,right_id,result
黄皓珺,pic_002.jpg,pic_095.jpg,left
黄皓珺,pic_002.jpg,pic_096.jpg,left
黄皓珺,pic_002.jpg,pic_097.jpg,left
黄皓珺,pic_002.jpg,pic_098.jpg,left
黄皓珺,pic_002.jpg,pic_099.jpg,left
黄皓珺,pic_002.jpg,pic_100.jpg,left
黄皓珺,pic_002.jpg,pic_101.jpg,right
黄皓珺,pic_002.jpg,pic_102.jpg,right
黄皓珺,pic_002.jpg,pic_104.jpg,left
黄皓珺,pic_002.jpg,pic_106.jpg,left
黄皓珺,pic_002.jpg,pic_107.jpg,left
黄皓珺,pic_002.jpg,pic_108.jpg,left
黄皓珺,pic_002.jpg,pic_109.jpg,left
黄皓珺,pic_002.jpg,pic_110.jpg,right
黄皓珺,pic_002.jpg,pic_111.jpg,left
黄皓珺,pic_002.jpg,pic_112.jpg,left
黄皓珺,pic_002.jpg,pic_113.jpg,left
黄皓珺,pic_002.jpg,pic_114.jpg,left
黄皓珺,pic_002.jpg,pic_115.jpg,left
黄皓珺,pic_002.jpg,pic_116.jpg,left
黄皓珺,pic_002.jpg,pic_117.jpg,left
黄皓珺,pic_002.jpg,pic_118.jpg,right
黄皓珺,pic_002.jpg,pic_119.jpg,left
黄皓珺,pic_002.jpg,pic_120.jpg,right
黄皓珺,pic_002.jpg,pic_121.jpg,right
黄皓珺,pic_002.jpg,pic_123.jpg,right
黄皓珺,pic_002.jpg,pic_125.jpg,right
黄皓珺,pic_002.jpg,pic_126.jpg,right
黄皓珺,pic_002.jpg,pic_127.jpg,right
黄皓珺,pic_002.jpg,pic_128.jpg,right
黄皓珺,pic_002.jpg,pic_129.jpg,right
黄皓珺,pic_002.jpg,pic_130.jpg,left
黄皓珺,pic_002.jpg,pic_131.jpg,left
黄皓珺,pic_002.jpg,pic_132.jpg,right
黄皓珺,pic_002.jpg,pic_133.jpg,left
黄皓珺,pic_002.jpg,pic_134.jpg,right
黄皓珺,pic_002.jpg,pic_135.jpg,left
黄皓珺,pic_002.jpg,pic_136.jpg,right
黄皓珺,pic_002.jpg,pic_137.jpg,left
黄皓珺,pic_002.jpg,pic_138.jpg,left
黄皓珺,pic_002.jpg,pic_139.jpg,right
黄皓珺,pic_002.jpg,pic_140.jpg,right
黄皓珺,pic_002.jpg,pic_141.jpg,right
黄皓珺,pic_002.jpg,pic_142.jpg,right
黄皓珺,pic_002.jpg,pic_143.jpg,right
黄皓珺,pic_002.jpg,pic_144.jpg,right
黄皓珺,pic_002.jpg,pic_145.jpg,right
黄皓珺,pic_002.jpg,pic_147.jpg,left
黄皓珺,pic_002.jpg,pic_148.jpg,right
黄皓珺,pic_002.jpg,pic_149.jpg,left
黄皓珺,pic_002.jpg,pic_150.jpg,left
黄皓珺,pic_002.jpg,pic_151.jpg,left
黄皓珺,pic_002.jpg,pic_152.jpg,left
黄皓珺,pic_002.jpg,pic_153.jpg,left
黄皓珺,pic_002.jpg,pic_154.jpg,right
黄皓珺,pic_002.jpg,pic_155.jpg,left
黄皓珺,pic_002.jpg,pic_156.jpg,left
黄皓珺,pic_002.jpg,pic_157.jpg,left
黄皓珺,pic_002.jpg,pic_158.jpg,left
黄皓珺,pic_002.jpg,pic_159.jpg,left
黄皓珺,pic_002.jpg,pic_160.jpg,left
黄皓珺,pic_002.jpg,pic_161.jpg,right
黄皓珺,pic_002.jpg,pic_162.jpg,left
黄皓珺,pic_002.jpg,pic_163.jpg,right
黄皓珺,pic_002.jpg,pic_164.jpg,right
黄皓珺,pic_002.jpg,pic_165.jpg,right
黄皓珺,pic_002.jpg,pic_166.jpg,right
黄皓珺,pic_002.jpg,pic_167.jpg,right
黄皓珺,pic_002.jpg,pic_168.jpg,right
黄皓珺,pic_002.jpg,pic_169.jpg,right
黄皓珺,pic_002.jpg,pic_170.jpg,left
黄皓珺,pic_002.jpg,pic_171.jpg,left
黄皓珺,pic_002.jpg,pic_172.jpg,right
黄皓珺,pic_002.jpg,pic_173.jpg,left
黄皓珺,pic_002.jpg,pic_174.jpg,right
黄皓珺,pic_002.jpg,pic_175.jpg,left
黄皓珺,pic_002.jpg,pic_176.jpg,left
黄皓珺,pic_002.jpg,pic_177.jpg,right
黄皓珺,pic_002.jpg,pic_178.jpg,right
黄皓珺,pic_002.jpg,pic_179.jpg,right
黄皓珺,pic_002.jpg,pic_180.jpg,left
黄皓珺,pic_002.jpg,pic_181.jpg,left
黄皓珺,pic_002.jpg,pic_182.jpg,right
黄皓珺,pic_002.jpg,pic_183.jpg,left
黄皓珺,pic_002.jpg,pic_184.jpg,left
黄皓珺,pic_002.jpg,pic_185.jpg,left
黄皓珺,pic_002.jpg,pic_186.jpg,left
黄皓珺,pic_002.jpg,pic_187.jpg,right
黄皓珺,pic_002.jpg,pic_188.jpg,left
黄皓珺,pic_002.jpg,pic_189.jpg,left
黄皓珺,pic_002.jpg,pic_190.jpg,right
黄皓珺,pic_002.jpg,pic_191.jpg,left
黄皓珺,pic_002.jpg,pic_192.jpg,right
黄皓珺,pic_002.jpg,pic_193.jpg,left
黄皓珺,pic_002.jpg,pic_194.jpg,left
黄皓珺,pic_002.jpg,pic_195.jpg,right
黄皓珺,pic_002.jpg,pic_196.jpg,left
黄皓珺,pic_002.jpg,pic_197.jpg,left
黄皓珺,pic_002.jpg,pic_198.jpg,left
黄皓珺,pic_002.jpg,pic_199.jpg,left
黄皓珺,pic_002.jpg,pic_199.jpg,right
黄皓珺,pic_002.jpg,pic_199.jpg,right
黄皓珺,pic_002.jpg,pic_199.jpg,right
